date,router_id,weight_baseline,weight_cycle,weight_ziping,weight_qimen,weight_meihua,weight_liuyao_hash
2025-03-28,hedge_all_v1,0.18088806399089266,0.15448303887334214,0.17018584363756326,0.17446131268509416,0.15472439573601002,0.1652573450770978
2025-03-31,hedge_all_v1,0.18027263707344687,0.15311738560399452,0.172084795687473,0.17459180766444943,0.15535830967964426,0.16457506429099183
2025-04-01,hedge_all_v1,0.1807791567019967,0.15285624386941568,0.17348970878587364,0.17295265958022205,0.15484643568863465,0.1650757953738572
2025-04-02,hedge_all_v1,0.18078125984263357,0.15459217074293058,0.17279522966973182,0.17404493491494832,0.15373621385192573,0.1640501909778299
2025-04-03,hedge_all_v1,0.18057069050186475,0.15672850784003012,0.17247301553363528,0.1738407236541571,0.15224063152630216,0.16414643094401057
2025-04-07,hedge_all_v1,0.18108184790139983,0.15453350723119555,0.17373874419073293,0.17258780822519737,0.15377499965386537,0.16428309279760897
2025-04-08,hedge_all_v1,0.1809747929849652,0.15528822692439923,0.17551118389287995,0.17152406477351334,0.15249963557722396,0.16420209584701836
2025-04-09,hedge_all_v1,0.1808173620839989,0.155219317391326,0.17598862677661337,0.17145972706266446,0.1529422523988329,0.16357271428656445
2025-04-10,hedge_all_v1,0.1814298055222116,0.15459841178973227,0.1751446359687132,0.17161906219953438,0.15281778946372357,0.1643902950560849
2025-04-11,hedge_all_v1,0.18137927361185163,0.15322036867937028,0.17535967125251412,0.1727944128677035,0.15399289862351506,0.16325337496504552
2025-04-14,hedge_all_v1,0.18178176738890175,0.15329939979885876,0.17606214229352612,0.17220389006160114,0.15396778329786878,0.16268501715924338
2025-04-15,hedge_all_v1,0.18158204352901358,0.15298488596849924,0.17626931994320974,0.17276124388506336,0.15227303351292126,0.16412947316129284
2025-04-16,hedge_all_v1,0.182028730432653,0.1527165815269494,0.17683044559173,0.1717781803239337,0.15237307216570228,0.1642729899590316
2025-04-17,hedge_all_v1,0.1816211922874928,0.15299289316641362,0.1756698958903667,0.17150408444743054,0.15402269346921205,0.16418924073908428
2025-04-18,hedge_all_v1,0.18245403078747838,0.1535362882392626,0.17432691745219542,0.17214444519352173,0.15373948876176743,0.16379882956577452
2025-04-21,hedge_all_v1,0.18277260821825497,0.15345290757948243,0.1742598935266786,0.1711888645659472,0.15338873830019537,0.1649369878094415
2025-04-22,hedge_all_v1,0.1825013683760504,0.1521987328664949,0.17426271531420753,0.17212126506599723,0.15360306264104748,0.1653128557362024
2025-04-23,hedge_all_v1,0.18239959770702438,0.15145945517942885,0.17544748915796624,0.1715499088471379,0.15424336516892326,0.1649001839395192
2025-04-24,hedge_all_v1,0.18214039319459538,0.15205043033230567,0.17392078125376778,0.17203109734876065,0.15423703724309556,0.16562026062747504
2025-04-25,hedge_all_v1,0.18174087604720257,0.15025272220793176,0.17476123687388617,0.17271830725562742,0.1547614161608196,0.16576544145453245
2025-04-28,hedge_all_v1,0.1811838750283166,0.1510656884679471,0.17445296865884086,0.17297455381535431,0.1552559018240166,0.1650670122055246
2025-04-29,hedge_all_v1,0.18086977463584267,0.15243316652770547,0.17391172373426186,0.17306088585489987,0.1552057263390499,0.16451872290824032
2025-04-30,hedge_all_v1,0.18047345296691114,0.1533952275249292,0.1748459608131612,0.17234586120647905,0.1540863575045528,0.1648531399839666
2025-05-06,hedge_all_v1,0.179967589574048,0.15457829250550442,0.17416634130907552,0.17212498798435544,0.1545879276873655,0.16457486093965104
2025-05-07,hedge_all_v1,0.1797313225106759,0.15430374749244455,0.17404344069294997,0.17242660186493847,0.15532583245383674,0.16416905498515433
2025-05-08,hedge_all_v1,0.1797993806567628,0.15362239518243206,0.1730580265641326,0.17268311359521593,0.15632366324327462,0.16451342075818204
2025-05-09,hedge_all_v1,0.18003852028001552,0.15415339562750505,0.17221439560058463,0.17318505705228368,0.15593485047337083,0.16447378096624038
2025-05-12,hedge_all_v1,0.18001731604589732,0.1540491927582029,0.17285539282814602,0.17344808443352672,0.15482771514951288,0.16480229878471422
2025-05-13,hedge_all_v1,0.1798956383183948,0.15358895836512132,0.17318180395370456,0.17397691971589288,0.1551286574547877,0.16422802219209878
2025-05-14,hedge_all_v1,0.18001581636892608,0.15341838992487686,0.1742131545673162,0.1742927636260067,0.15401015508601903,0.16404972042685506
2025-05-15,hedge_all_v1,0.17986759537659344,0.15290809808565994,0.1754111552978749,0.17455345550232215,0.15364120513422136,0.16361849060332814
2025-05-16,hedge_all_v1,0.18016568868064206,0.15350813195372168,0.17526218147444572,0.17540516812395593,0.1519732987576198,0.16368553100961475
2025-05-19,hedge_all_v1,0.17996565988689028,0.15423035045169878,0.17494839218849645,0.17538884006979807,0.1526525791616725,0.16281417824144376
2025-05-20,hedge_all_v1,0.18022004373521824,0.15479734279094118,0.17468222831872093,0.17665506759394248,0.1517510379832285,0.16189427957794864
2025-05-21,hedge_all_v1,0.17998283439189106,0.15557116859563225,0.1751637680266505,0.1757541707462702,0.15192518757744825,0.16160287066210768
2025-05-22,hedge_all_v1,0.17959456607055602,0.1555217754994235,0.17477756804779218,0.1769565954844292,0.15220261317693112,0.16094688172086793
2025-05-23,hedge_all_v1,0.17966861733719197,0.15530986418508397,0.17437511854128646,0.17707197045344372,0.15245830877392155,0.16111612070907239
2025-05-26,hedge_all_v1,0.18005268424427823,0.15528640898449575,0.1736003578586215,0.1781732074152092,0.15203677369102825,0.16085056780636717
2025-05-27,hedge_all_v1,0.17973810681562333,0.1552264883384137,0.17280614424246535,0.1788823915221687,0.15286248655998336,0.1604843825213456
2025-05-28,hedge_all_v1,0.17946994433807553,0.1551286770938189,0.17347654133953488,0.17944438642797533,0.15193477908696584,0.16054567171362943
2025-05-29,hedge_all_v1,0.1789901853795864,0.15486843096027644,0.1738533263600417,0.17957311323952713,0.1524184779829086,0.1602964660776597
2025-05-30,hedge_all_v1,0.1794151761816604,0.15493000993629097,0.17369661057642774,0.18003809598662718,0.15168714721662563,0.1602329601023681
2025-06-03,hedge_all_v1,0.17919140883305937,0.1547349303714975,0.17299345976222028,0.1800562160561539,0.1525228036206807,0.1605011813563883
2025-06-04,hedge_all_v1,0.17877936422913987,0.15508835161889617,0.17378409644747625,0.17852442452592818,0.15295895398128448,0.16086480919727522
2025-06-05,hedge_all_v1,0.17857485599750972,0.15513876439070243,0.17398972551920486,0.17803497177599248,0.1535987720310674,0.16066291028552313
2025-06-06,hedge_all_v1,0.1783199479917087,0.15501742216555608,0.17385428300856332,0.17894345714095036,0.15287741361760404,0.16098747607561756
2025-06-09,hedge_all_v1,0.17839414690523728,0.1545902606669588,0.17266103174260705,0.17867583396068845,0.15373019804820287,0.1619485286763054
2025-06-10,hedge_all_v1,0.17813069141341348,0.15408225508226414,0.17307135771305224,0.17919337874031857,0.15390565832579065,0.1616166587251609
2025-06-11,hedge_all_v1,0.17797777088049252,0.15401855146270685,0.1740091810907692,0.17879494131883644,0.15496940484102847,0.16023015040616637
2025-06-12,hedge_all_v1,0.17798081335281238,0.1537272812396449,0.1746890809399892,0.1788893278476587,0.15477669923122447,0.15993679738867028
2025-06-13,hedge_all_v1,0.177405845130801,0.15331157605922213,0.1751377360594595,0.1790159039959383,0.15587591169129686,0.1592530270632823
2025-06-16,hedge_all_v1,0.17722917040153793,0.1534594668514801,0.17486305341120295,0.17935152095294038,0.1564391376174855,0.15865765076535313
2025-06-17,hedge_all_v1,0.17776821376362326,0.1534270055522538,0.17432025038164986,0.17970196128304722,0.15592953415419775,0.1588530348652281
2025-06-18,hedge_all_v1,0.1780022680744558,0.15373154135597716,0.1732585506607879,0.18008940715489205,0.15571314211589335,0.15920509063799362
2025-06-19,hedge_all_v1,0.17838226859423625,0.15434299313085081,0.17132137565090652,0.17991640940172518,0.1566469800534902,0.15938997316879094
2025-06-20,hedge_all_v1,0.17836298923490176,0.15369782177684055,0.1718994172454096,0.17895519408348798,0.15678976217202925,0.16029481548733074
2025-06-23,hedge_all_v1,0.17827160186062885,0.15301162188600836,0.17272688890937138,0.17855143302955814,0.1559974874805043,0.16144096683392894
2025-06-24,hedge_all_v1,0.17847640956821106,0.15329848908117477,0.1729344085706302,0.17826124605561292,0.15523345205483868,0.1617959946695324
2025-06-25,hedge_all_v1,0.1784559479137358,0.15330171557977038,0.1734828859803221,0.17791448223038048,0.15541856140264482,0.1614264068931464
2025-06-26,hedge_all_v1,0.178584019071272,0.15288002688509467,0.17401077739734544,0.17802400472760221,0.15471203851715815,0.16178913340152745
2025-06-27,hedge_all_v1,0.1777891782394642,0.15322561249988761,0.1743559617393064,0.1774743840865004,0.15490920654270524,0.16224565689213613
2025-06-30,hedge_all_v1,0.17766338992712405,0.15433354776362015,0.17295756458951964,0.17772479743315547,0.1557397415901751,0.16158095869640562
2025-07-01,hedge_all_v1,0.17776864991959923,0.15405581135030835,0.1721835111044532,0.17753793162728787,0.15632081550477508,0.16213328049357623
2025-07-02,hedge_all_v1,0.17755449729003228,0.15364533263991811,0.1725725971496911,0.17715404064222046,0.15686177905237422,0.16221175322576398
2025-07-03,hedge_all_v1,0.1780396336121312,0.15479100080545058,0.17181924181065197,0.1771904494403405,0.15645566946443146,0.1617040048669943
2025-07-04,hedge_all_v1,0.17798188892098485,0.15561302532715257,0.17184812800577176,0.176321150091744,0.1559414682032633,0.1622943394510835
2025-07-07,hedge_all_v1,0.17772557613806667,0.1556692448352891,0.17224278355502937,0.1756512811159904,0.15642849976838583,0.16228261458723864
2025-07-08,hedge_all_v1,0.17718453298793344,0.15643659576775945,0.17304859474298798,0.1752940929736503,0.15631583802037832,0.1617203455072905
2025-07-09,hedge_all_v1,0.17723474082731808,0.15758964500050554,0.1720707476209031,0.17632672362131252,0.15530201707077268,0.16147612585918808
2025-07-10,hedge_all_v1,0.1773759269201174,0.15589951339837552,0.17225797755899516,0.17728685877041636,0.15565885035289853,0.16152087299919704
2025-07-11,hedge_all_v1,0.17709802347060194,0.15665937453272194,0.17135055524506349,0.17706059976953042,0.15685617122978618,0.16097527575229612
2025-07-14,hedge_all_v1,0.17697920195770803,0.15720884002605756,0.17127021384104954,0.17750204323361876,0.15615292991944174,0.16088677102212443
2025-07-15,hedge_all_v1,0.17708479412389025,0.1577961370266723,0.1713017694624418,0.17739068878580333,0.15535019995023228,0.16107641065096004
2025-07-16,hedge_all_v1,0.17737088223995717,0.15756364377685808,0.17109372850604987,0.17631919722221,0.15520457008483435,0.16244797817009052
2025-07-17,hedge_all_v1,0.17759252810604076,0.15665492338023362,0.17232730725761022,0.1759840363168657,0.1548074329727363,0.16263377196651327
2025-07-18,hedge_all_v1,0.17703941161316794,0.15797790361353217,0.17325069416213976,0.17553197545587715,0.1541586559712793,0.16204135918400378
2025-07-21,hedge_all_v1,0.17683268680594616,0.15860467694600444,0.17207661258356294,0.1760934819866759,0.15450179893849425,0.16189074273931625
2025-07-22,hedge_all_v1,0.1768020903205041,0.16008824479510989,0.17201724230377402,0.17561521238021865,0.1536556323922396,0.16182157780815376
2025-07-23,hedge_all_v1,0.17646127961496713,0.16120641391658197,0.17211446158665342,0.1752190736747559,0.15353486006366696,0.16146391114337458
2025-07-24,hedge_all_v1,0.17613986412010593,0.16163431044309334,0.17252343255679659,0.17455328065807246,0.15365102796358027,0.16149808425835147
2025-07-25,hedge_all_v1,0.1759807205559737,0.16234789043103373,0.17218430537336765,0.17416269301797266,0.1540262233421771,0.16129816727947519
2025-07-28,hedge_all_v1,0.1760722708563403,0.16129818311312313,0.1720861360827606,0.1743091003440323,0.15492046622251254,0.16131384338123117
2025-07-29,hedge_all_v1,0.17639184151469162,0.1617859228742845,0.17142666429895317,0.17310324364791707,0.15537762972259506,0.1619146979415585
2025-07-30,hedge_all_v1,0.17604298770845356,0.16194704676622373,0.17103713689353792,0.1733407697053224,0.15545716459949793,0.1621748943269643
2025-07-31,hedge_all_v1,0.1759601553755524,0.16227091611044273,0.17048592278120978,0.17340031509718537,0.15584321433753362,0.16203947629807613
2025-08-01,hedge_all_v1,0.17645027812329106,0.16165784610079198,0.17067264742380914,0.17427087619243467,0.15549622683271686,0.16145212532695627
2025-08-04,hedge_all_v1,0.17698664486027318,0.16080432040300416,0.17054491156941226,0.17394738173534918,0.1551125810599747,0.16260416037198658
2025-08-05,hedge_all_v1,0.17693791895146327,0.1616175111607072,0.17089206398403378,0.1732596530604666,0.15483713246414482,0.16245572037918438
2025-08-06,hedge_all_v1,0.17702483207089448,0.16246285739736072,0.17005695805490137,0.1728824769632995,0.15491916272869688,0.16265371278484697
2025-08-07,hedge_all_v1,0.17642101542305208,0.16320301914658386,0.1708436003047188,0.17222970810127364,0.15474112200105292,0.16256153502331874
2025-08-08,hedge_all_v1,0.1767172806377873,0.16454857914635873,0.17011012665146338,0.17238056968485432,0.15396361582768514,0.1622798280518511
2025-08-11,hedge_all_v1,0.1766303357464752,0.16490721970758795,0.1698406150939365,0.17288472012873637,0.15406827176131452,0.1616688375619495
2025-08-12,hedge_all_v1,0.17641741341306924,0.16504428523202855,0.17064478058292865,0.17233829851932356,0.15426752258297913,0.16128769966967088
2025-08-13,hedge_all_v1,0.17640251262395767,0.16466804196582208,0.1712235818240673,0.17274370127087352,0.153763477323416,0.1611986849918634
2025-08-14,hedge_all_v1,0.17672211581402553,0.164271327365173,0.17176173921863971,0.17313839686084725,0.15316661303015552,0.160939807711159
2025-08-15,hedge_all_v1,0.1766696861012561,0.16459165975125,0.17157479865585798,0.17353629432460901,0.1527780464620418,0.1608495147049851
2025-08-18,hedge_all_v1,0.17673267724039318,0.164101618607122,0.17151882447293443,0.1731842801151977,0.15329263707826968,0.16116996248608295
2025-08-19,hedge_all_v1,0.17699206881553628,0.16424021538911313,0.17212741573042528,0.1728336290230766,0.1528792452483613,0.16092742579348746
2025-08-20,hedge_all_v1,0.1769200133185051,0.16382654377396041,0.17239129845083453,0.17282602607676956,0.15362929668134248,0.16040682169858803
2025-08-21,hedge_all_v1,0.17692341313422336,0.16435733769853478,0.17247189182535577,0.1731936807356354,0.15289870546872933,0.16015497113752136
2025-08-22,hedge_all_v1,0.17660722725376668,0.16441817406231485,0.17319459687006925,0.1730591045463357,0.15282487385968266,0.1598960234078309
2025-08-25,hedge_all_v1,0.17644543358605277,0.16467945798880237,0.1734030711556673,0.1725134292606712,0.15307751105928652,0.15988109694951988
2025-08-26,hedge_all_v1,0.1764152855689107,0.16455813185820392,0.17326570451953482,0.17203271096432463,0.1532133953049099,0.16051477178411602
2025-08-27,hedge_all_v1,0.17661616024111645,0.165037856772886,0.1726357713325089,0.17157393503427795,0.15289355368303448,0.1612427229361763
2025-08-28,hedge_all_v1,0.17636146090099158,0.16512482406671106,0.1728318819575126,0.17184408120198555,0.1521365636418579,0.16170118823094107
2025-08-29,hedge_all_v1,0.17609996946469264,0.16431954374186242,0.1727304525173004,0.17244924606685239,0.15255549396018808,0.16184529424910404
2025-09-01,hedge_all_v1,0.17611664554346979,0.16414034025043164,0.17249431704879667,0.17250228962449204,0.15316961812257876,0.16157678941023115
2025-09-02,hedge_all_v1,0.17570285390911605,0.16484756861796168,0.17247898981969856,0.1726959610355437,0.15259351761153145,0.16168110900614852
2025-09-03,hedge_all_v1,0.17608008321245502,0.16440837831210134,0.17263190970026326,0.17264163827554546,0.15291264102454347,0.16132534947509147
2025-09-04,hedge_all_v1,0.17644315980031933,0.16425017548420923,0.1728650472652595,0.17238744758898658,0.1528636865932843,0.1611904832679412
2025-09-05,hedge_all_v1,0.1764287421973455,0.1636746889821972,0.17296289849933913,0.17202168431647874,0.15371367767108052,0.16119830833355894
2025-09-08,hedge_all_v1,0.17591072034287994,0.16431173121764786,0.17311969257231635,0.17202170709295803,0.1530981071755414,0.16153804159865642
2025-09-09,hedge_all_v1,0.1762019211850834,0.16379926378140905,0.17181338028833518,0.1725350761117704,0.15370014267670493,0.16195021595669698
2025-09-10,hedge_all_v1,0.17600879165814734,0.16428354093647896,0.17085933645354406,0.17273373281383375,0.1540550123078323,0.16205958583016364
2025-09-11,hedge_all_v1,0.17620124725536035,0.16362106477613203,0.17154009135707168,0.17268259820060597,0.15333258743677497,0.162622410974055
2025-09-12,hedge_all_v1,0.1760848465878541,0.1625614725362892,0.1724406170161487,0.1730550178354227,0.15354078229830226,0.16231726372598299
2025-09-15,hedge_all_v1,0.1758228190418751,0.16352657430189266,0.172074009378747,0.17381190075078717,0.15281719472324812,0.16194750180344986
2025-09-16,hedge_all_v1,0.175775529571136,0.1638364128131343,0.1714808725150314,0.17331881004894012,0.15345979200950993,0.1621285830422483
2025-09-17,hedge_all_v1,0.17629234668378974,0.16340171638574072,0.1715656308123202,0.17354206427702115,0.1531737530978935,0.16202448874323463
2025-09-18,hedge_all_v1,0.17628475738131572,0.1629866454178908,0.17218089524096417,0.17324290861974007,0.15239173049413546,0.16291306284595375
2025-09-19,hedge_all_v1,0.17595360982684838,0.16319467251807288,0.17316618568397285,0.1732438030432056,0.15193920313480563,0.16250252579309465
2025-09-22,hedge_all_v1,0.17623821395431122,0.16359235256580473,0.172668196014144,0.1734292363724243,0.15175549178615336,0.16231650930716235
2025-09-23,hedge_all_v1,0.17653799142236393,0.16363834066367705,0.17307425907250515,0.17325303339721407,0.15128469570494174,0.16221167973929812
2025-09-24,hedge_all_v1,0.1765138181097583,0.16398216111160455,0.17356157039179476,0.17317678945045115,0.15109884576083865,0.16166681517555256
2025-09-25,hedge_all_v1,0.17649132937738468,0.16354939648731615,0.17380537501519266,0.1729601250910474,0.1514683118646803,0.16172546216437872
2025-09-26,hedge_all_v1,0.17664830865294098,0.16406435006436043,0.1735563801635275,0.17306660845817734,0.15119907429666649,0.16146527836432725
2025-09-29,hedge_all_v1,0.1763487424584502,0.16452037681151985,0.17343432474702705,0.17405857160444277,0.15026803162547545,0.16136995275308474
2025-09-30,hedge_all_v1,0.17642360344743915,0.16393251112277357,0.1731852737585177,0.17387209300085887,0.1508884976830925,0.16169802098731825
2025-10-09,hedge_all_v1,0.1765006215678958,0.16342385198888043,0.17371314611680458,0.17465127279915074,0.15072476859555353,0.16098633893171485
2025-10-10,hedge_all_v1,0.17637928333048558,0.16380783740229524,0.17385650685342927,0.1747736561371454,0.14974647544339603,0.16143624083324845
2025-10-13,hedge_all_v1,0.17664069052915096,0.16328742431986293,0.1738285033018277,0.17504721713118174,0.1496644980589099,0.1615316666590668
2025-10-14,hedge_all_v1,0.17688173696188744,0.16341430310836746,0.1736309854209606,0.1750528883025217,0.14934631339867388,0.16167377280758904
2025-10-15,hedge_all_v1,0.17675829493193887,0.16372826898577109,0.17316689922544468,0.17490413402414495,0.14992342580681167,0.16151897702588872
2025-10-16,hedge_all_v1,0.176826245863522,0.16373751220697783,0.17351041362576852,0.174685914474935,0.1492828627293172,0.16195705109947953
2025-10-17,hedge_all_v1,0.1768487473115289,0.163805429583261,0.17321195676336368,0.1752189239606531,0.14856850009804454,0.1623464422831488
2025-10-20,hedge_all_v1,0.17685090387969973,0.16343429839459087,0.17323346572479334,0.1759191359815248,0.14840110165379947,0.16216109436559192
2025-10-21,hedge_all_v1,0.1765365406906979,0.16387186291936517,0.1731740746084816,0.17599829047580953,0.14864251468156403,0.1617767166240817
2025-10-22,hedge_all_v1,0.17635954896290598,0.1646078289537246,0.1730767356198303,0.1755500493716353,0.14864235650529772,0.161763480586606
2025-10-23,hedge_all_v1,0.17652398835392524,0.16390479157276472,0.1727628408556535,0.17562444521662868,0.1484436952052819,0.16274023879574614
2025-10-24,hedge_all_v1,0.17625407304049262,0.16447972911575767,0.17258581906350384,0.17513613000866393,0.14863151599069535,0.16291273278088658
2025-10-27,hedge_all_v1,0.1760886507385912,0.16451627102584618,0.17273912588094123,0.1748311774220094,0.14905225658577087,0.1627725183468411
2025-10-28,hedge_all_v1,0.17605289726722576,0.16419881273327522,0.17266884696517787,0.17435523393624275,0.14954759360997977,0.1631766154880987
2025-10-29,hedge_all_v1,0.17580765728119407,0.1639513010268918,0.1732979325752354,0.17402688451415882,0.14957721993408207,0.16333900466843795
